text,food,service,place,price
"Tưởng là deal tốt xem hình thấy cũng ổn, lần đầu nên đặt thử deal 66k thêm ship 19k. Cuối cùng nhận về được như này không biết nói sao luôn. Lần đầu cũng như lần cuối 😪😪😪 …",0,0,0,1
"cái burger sôi động 33k thực sự không xứng đáng với giá đó, thịt rất khô và chỉ có 1 miếng rau bé tẹo!",1,0,0,1
Ăn dở mà còn mắc,1,0,0,1
"Đồ ăn dở gà chiên sống bên trong , nhân viên thì thái độ làm chậm chạp . Sẽ không bao giờ quay lại",1,1,0,0
"Làm rất là lâu, mua cho con ăn sáng đi hc mà làm kiểu v thì thua r. nhân viên cug đông mà ko hỉu lun",0,1,0,0
"Họ nấu nướng rất, rất chậm trong một nhà hàng vắng khách.

Và tất nhiên, họ quên mất một nửa đơn đặt hàng.",0,1,0,0
"Phục vụ kém, lên đồ ăn chậm. Cố gắng thay đổi nhé!",0,1,0,0
"rất tệ , còn sớm ( cụ thể là 7h ) mà đồ ăn hết fill rất chậm có món còn không có",0,1,0,0
"Order trên app thì nhận được những vấn đề sau đây :
- bánh gạo cay thì , được cho nguyên cái cùi cải thảo vào , ngoài ra không có một miếng cải thảo nào khác , quán sơ chế rồi cắt , rồi rửa , rồi nấu , trải qua …",1,0,0,0
"Mình coi thông tin Thấy để đang mở cửa đóng 21.00 mà tới thì ko có bán???
Đi lúc 15/11/2021 tại siu thị Estella palace commercial centre Q2.",0,1,0,0
"Nếu bạn có suy nghĩ sẽ chọn nơi đây thì mình thành thật khuyên nên có 1 chọn lựa sáng suốt hơn.
Tối nay mình đã mời gia đình 1 người bạn đi dùng bữa tối tại D’Maris, thật thất …",1,0,0,0
Điện thoại đặt bàn và hỏi thông tin thì gọi mãi k ai bắt máy. Đến ăn thì bực mình vì thái độ của thu ngân và quản lý là không thể chấp nhận được.,0,1,0,0
"Dịch vụ tuyệt vời với tất cả nhân viên
Sushi tươi, nhưng phần còn lại rất đáng thất vọng. Tất cả trái cây đã để đó hàng tuần. Món tráng miệng trông ngon nhưng không ngon như cách trình bày.",3,2,0,0
"Chưa ăn xong , mới đứng lên lấy nước uống , quay lại , dọn dẹp hết rồi",0,1,0,0
"Hải sản k tươi, ngậm cát nhiều, món ăn nguội lạnh, trái cây hư nhiều, đồ ăn k có gì đặc biệt, k ăn lại lần sau",1,0,0,0
"Nhận khách quá nhiều,ko ra hải sản,thịt bò đứng xếp hàng quá lâu.Quá thất vọng với 1 thương hiệu uy tín.",1,1,0,0
"Chúng tôi đến đó cách đây một tháng, hầu hết các quầy hải sản đều trống rỗng nên tôi nhờ một nhân viên lấy thêm cua cho tôi… anh ta nhăn mặt nhìn tôi rồi quay lại lấy thêm… chuyện này xảy ra ở chi nhánh Quận 7.",1,1,0,0
"Chỗ này nói chung rộng rãi, nhưng đồ ăn không phong phú, rất khó ăn và dễ ngán",1,0,2,0
Mình đi 13 người nhưng đồ ăn cực tệ. Hải sản k tươi.,1,0,0,0
"Đồ ăn không ngon, không đáng tiền bỏ ra.",1,0,0,1
Đồ ăn dở tệ . Ko bao giờ quay lại đây nữa,1,0,0,0
Trang web không khả dụng. Không thể đặt chỗ trực tuyến hoặc xem thực đơn.,0,1,0,0
Đồ ăn có mùi hôi nghẹ tóm lại không ngon phí tiền,1,0,0,1
Để số ĐT nhưng ko gọi được,0,1,0,0
Đồ ăn nguội lạnh. Thái độ phục vụ tệ.,1,1,0,0
Chất lượng đồ ăn ngày càng đi xuống,1,0,0,0
Quản lý người Hàn thái độ kém,0,1,0,0
Hải sản nhỏ không tươi,1,0,0,0
Đặt bàn qua fanpage từ 24 tiếng trước mà add toàn seen và nhắn những thông tin không cần thiết vì không xem tin nhắn trước đó tới lúc gọi điện lại thì kêu hết bàn. Phục vụ kém,0,1,0,0
"Không phục vụ được xin đừng mở cửa!

Quầy nước uống từ 2h30-4h không có một cái cốc nào, hỏi nhân viên 2 lần cũng dạ …",0,1,0,0
"Hải sản không được tươi, trái cây rất tệ, các món tráng miệng không được xuất xắc, Nhân viên phục vụ và tiếp tân thì ok.",1,3,0,0
"Nhân viên nướng Steak thái độ làm việc quá tệ,hách dịch .Khi anh ta làm việc sai, được cấp trên nhắc nhở.Sau đó anh ta quay sang hạch sách khách hàng không liên quan, nướng hư steak rồi đưa cho khách.",1,1,0,0
"K biết mọi người sao chứ m có trải nhiệm k tốt, m gọi cuốn chân giò và bánh xèo, chưa bgio ăn ở đâu mà chân giò mỡ trắng ởn như vậy, bánh xèo vừa cháy vừa mặn",1,0,0,0
"Các bạn làm đồ lâu lắm ý , giá thì cao  nói chung trải nghiệm k ổn lắm ạ",1,1,0,1
Mình chờ hơn 1 tiếng mà vẫn k thấy ra món,0,1,0,0
"Lề mề, chậm chạp, ăn xong mới mang đồ cuốn ăn kèm ra",0,1,0,0
"Mình đi ăn buffet ở đây với kỳ vọng khá cao vì giá tiền và địa điểm trung tâm khá đắt đỏ, nhưng trải nghiệm thực tế thì thật sự gây thất vọng. …",1,0,0,1
"Hôm nay cuối tuần vé gần 700 mà hải sản lèo tèo vài món, còn chẳng tươi lắm mình ko dám ăn, các món đồ ăn mặt thì ít, đa số toàn món nhiều gia vị, bánh ngọt thì lại quá nhiều, hơi tiếc",1,0,0,1
"Đi ăn vào cuối tuần tại chi nhánh Cantavil này, biết trước là đông nên có hỏi nhân viên tư vấn qua điện thoại trước là đồ ăn có refill không? và được hứa chắc nịch là có. Kết quả tới nơi thì: …",0,1,0,0
"Mình đi ăn trưa hôm thứ 7, 21/02/2026 với gia đình.  Quán rất đông chắc do tết.
Đi ăn về thì chồng với em trai mình đau bụng tiêu chảy dữ dội, có ói mửa. Nhà hàng xem lại chất lượng đồ ăn giúp mình",1,0,0,0
"Hôm nay mình có nhắn tin trên fb để đặt bàn, thì thấy kêu đặt cọc để giữ bàn xuất hoá đơn .
Thấy báo giá bài bản nhưng tự nhiên lại thấy được tặng vé trẻ em thì mình thấy …",0,3,0,3
"Tôi không khuyên bạn nên đến quán này vì người phục vụ tự ý quyết định khẩu phần ăn mà không thông báo cho bạn về việc tăng giá. Chúng tôi đã gọi một món ăn giá 110 nghìn đồng, nhưng hóa đơn lại ghi 750 nghìn đồng.",0,1,0,1
"Đồ ăn không tươi, không ngon, hải sản ít loại, nhân viên chưa nhiệt tình lắm, quản   lý người Hàn tỏ thái độ khinh thường, kém chuyên nghiệp.",1,1,0,0
"Tôm càng ăn không ngon.
Mình tính đánh giá 4 sao nhưng ăn tráng miệng dính cái bánh có cọng lông người ở trong nên mình để lại 1 sao. Không biết là lông chân, tóc hay lông vùng kín",1,0,0,0
"Dịch Vụ tệ, đặc biệt là về khâu chăm sóc giao tiếp khách hàng.",0,1,0,0
"Đồ ăn dở, giá mắc hơn so với Cửu Vân Long, hải sản không tươi, đa phần bị bở, kêu tô mì cay hải sản quá nguội, hải sản cũng không tươi, không bao giờ quay lại nữa.",1,0,0,1
"Cua nhỏ xiu , ghẹ k có , tôm bở , đồ ăn dở",1,0,0,0
"Đồ ăn tệ, có khi không sạch sẽ. Mình đi ăn với người nhà hết 4 người bị đau bụng tiêu chảy, nôn mửa. Thậm chí 1 ng bị viêm ruột thừa phải đi mổ",1,0,1,0
"Ăn xong về tiêu chảy quá trời quá đất. Đồ ăn cũng ko ngon, cua bở, ốp, một số món mặn đến nỗi ăn vô phải rùng mình.",1,0,0,0
"Hoàn toàn thất vọng. Thức ăn, đặc biệt là hải sản, bị khô và nấu quá chín, phục vụ thì vội vàng, không báo trước khi dọn đồ ăn. Với giá gần 2 triệu VND, đây là một thảm họa quá đắt đỏ.",1,1,0,1
"Nhà hàng báo quá báo. Đã yêu cầu tách hóa đơn, đã in 2 hóa đơn riêng ra rồi mà lúc quẹt vẫn quẹt 1 lần. Bị sếp mắng cho lên bờ xuống ruộng 🙃 …",0,1,0,0
Sushi bự như Bánh tét,1,0,0,0
"Hôm qua cua không tươi, mình đã bị đau bụng ngay khi về nhà. Bỏ 600k mà bị đau bụng =))))))))
Dmaris phản hồi mà như cho có ấy",1,1,0,0
"Trải nghiệm không tốt, sẽ không quay lại. Quán mới, ngồi tầng 2 phòng điều hòa nhưng vẫn nóng. Khách đã đặt bàn đặt cọc tiền trước sau 1 tiếng mới có đồ ăn",0,1,1,0
"sườn ướp quá mặn
Bán đắt . Ít cơm. Xin thêm một xíu tính thêm 5000d😔 không giống tinh thần Việt Nam …",1,0,0,1
"Đồ ăn nhìn chung cũng tạm được. Vệ sinh cần được chú trọng hơn. Ruồi nhặng bay tứ tung, còn tách cà phê thì bám đầy bụi bẩn.",3,0,1,0
Tệ không tưởng. Mình ăn bên D maris Q2 thấy rất ngon. Q7 không khen được bất cứ món nào. Sushi dở. Steak dai không nuốt được. Seafood sò ốc không tươi. Tráng miệng dở. Đang ăn có con gián nhỏ bò lên bàn luôn.,1,0,1,0
"Không gian rộng rãi mát mẽ, các món ít hơn năm 2022, đồ biển lại không ngon ( bị nhủn không tươi ), phục vụ lịch sự vui vẻ",1,2,2,0
Ăn xong về đau bụng xoắn ruột vì hải sản k tươi và tanh,1,0,0,0
"Sau khi dùng buffet trưa ở chi nhánh Phú Mỹ Hưng, 2 vợ chồng mình đều bị tiêu chảy và đau bụng dữ dội. Mình sẽ không quay lại.
After having lunch at D’maris Phu My Hung, both me and my husband got food poisoning, never come back here again.",1,0,0,0
Đồ ăn ngon. Nhưng phục vụ tệ. Rất rất tệ. Coi thường khách hàng. Nói xấu sau khách hàng. Liên hệ page còn không thèm trả lời rep tin nhắn.,2,1,0,0
"Ngày 27/07 mình có đặt bàn cho công ty mình 30 khách ở D'maris Lotte Quận 7, tiệc lúc 12h15 thứ 6 ngày 31/07 trên now.vn. theo thông tin đặt bàn từ Now.vn, số lượng khách trên 30 khách thì mới phải đặt cọc cho nhà hàng. Công ty mình đã ăn ở …",0,3,0,0
"21h00 món ăn được nhân viên dọn hết không còn để ăn. Đồ hải sản thì nhiều con bị chết, hôi ăn quá tệ",1,0,0,0
"Tệ vô ăn lúc 2h nhân viên dọn dẹp có gì ăn cái đó không có sự hướng dẫn của nhân viên
Nhân viên lo đứng cười giỡn không quan tâm tới khách hàng không hỏi khách hàng …",0,1,0,0
"Món ăn ít, xếp hàng nườm nượp, đợi mãi ko có 1 con tôm ăn, ra được ghẹ ăn bỡ chưa từng thấy, phục vụ thì ít ko dọn bàn kịp, dĩa chất chồng chất đống...!",1,1,0,0
"Đồ ăn nguội lạnh, hải sản không tươi ngon, ăn về còn bị đau bụng",1,0,0,0
"Không thể tin đây là D'Maris buffet mà gia đình mình từng yêu thích.
Lần cuối.",0,0,0,0
Ăn càng ngày càng tệ.đồ ăn ko tuoi.trái cây đem ra để khách ăn mà ko rữa sạch.đồ ăn hết phải hỏi mới đem ra để.sợ bị ăn hết thì bị lổ.người hàn quốc đạp cức người vn rồi.Nghiệp,1,1,0,0
Lừa đảo. Ghẹ đông lạnh bở rạc. Tôm càng ngon thì chỉ được ăn 1 con. Cua sống thì chỉ để trưng chứ hỏi tới thì hết hàng.,1,0,0,0
"Không đáng tiền , tôm thì khét , đi vòng vòng ko có món gì thích , gia vị kém",1,0,0,1
Khẩu vị đồ ăn nhạt có lẽ phù hợp với người nước ngoài hơn. Được cái nhìn sang trọng,3,0,2,0
"Đồ ăn ko đa dạng
Dở
Thất vọng",1,0,0,0
Đồ ăn ko ngon đou.,1,0,0,0
"Nhà mình 6 người mà hết 4 người ăn bị tiêu chảy rồi (tiêu chảy nặng nhe, đi ngoài 4 5 lần trong 1 buổi, có 2 người còn sốt đừ nữa, mệt lả người). Thức ăn ngon nhưng đồ ăn không được tươi. Cơm chiên trong mai cua mình ăn còn bị đắng. Khá …",3,0,0,0
Tôm và cua đều không tươi quá thất vọng,1,0,0,0
"Xem đánh giá toàn seeding, đồ ăn đã ít còn fill chậm, toàn món Hàn. Hải sản ít, ko đa dạng chỉ có le que vài món hấp",1,1,0,0
Đồ ăn ngon nhân viên chu đáo nhưng hôm mình đi có 1 trải nghiệm vô cùng tệ lúc đi vsinh thì gặp ngay quản lí chửi cô lao công trước mặt tụi mình mặc dù cô đã lớn tuổi và xem tụi mình như ko có mặt ở đó,2,2,1,0
"Đồ ăn tối cũng giống như đồ ăn trưa. Tuy nhiên, bạn phải trả giá gấp đôi. Đồ ăn thường bị nấu quá chín. Cua thì khô... chỉ có sushi là khá tươi và đa dạng. Bạn thực sự phải trả giá cho quang cảnh... không khuyến khích...",3,0,3,1
"Hải sản không tươi, các món Á-Âu thì nêm nếm chủ yếu là vị ngọt, ăn được 1-2 miếng sẽ rất ngấy không muốn ăn lại, bò beefsteak nhưng làm rất dai, các phần sushi roll thì ăn tạm được",1,0,0,0
"Theo tiêu chuẩn 5* là mỗi bàn riêng biệt không có sọt rác dưới chân bỏ rác, mà phải để trên bàn, và phải nhờ nhân viên dọn hộ, trải nghiệm quá tệ",0,1,1,0
"Hôm qua mình và gia đình 4 người đi ăn buổi trưa, đồ ăn kg tươi, món ăn bị cắt bớt nhiều món.Phở thì rau héo còn thua ăn ở ngoài quán cóc.Hải sản thì kg tươi, đi 4 người về 2 người bị đau bụng.Mãi mãi kg quay lại",1,0,0,0
"Phải hơn 2 năm rồi mình mới quay lại D maris vì bạn mình nói đã cải tiến hơn trước nhưng vẫn rất tệ.
Chưa đến 7 giờ mà thức ăn ở quầy hải sản hầu như hết. Hải sản ko tươi nha, nếu …",1,0,0,0
"Nhiều món thật...nhưng đặc biệt là nó dở đều luôn!
Trái cây tráng miệng thì dập thối.... Món mình thích như sashimi cá hồi thì khá là ""lạ""!",1,0,0,0
"1 vé tính ngày lễ 670k mà đồ ăn nguội lạnh hải sản mà thịt bở mềm mềm bủn bủn , về tiêu chảy qua giờ luôn 🥲
Món ăn thì khẩu vị kiểu cứ ngang ngang ko tới mà đồ thì cũng ko tươi …",1,0,0,1
Dỡ tàn canh.hải sản k tươi cảm giác như đồ tối qua còn đọng lại.Lần đầu đi ăn bụng vẫn còn đói bước ra.Qua poseidon or Cữu vân long dùm pls,1,0,0,0
Đóng cửa giờ nào ghi rõ ra đừng ghi mở cửa cả ngày rồi tới đóng cửa. 5h30 sáng dậy đi ăn mà lội bộ tới r đóng cửa v đi về hụt hẫng lắm,0,1,0,0
"Dịch vụ tốt, không gian đẹp. Hải sản tanh và nguội, mở cửa lúc 17h nhưng đến 18h mới thấy hâm nóng lại.",1,2,2,0
Hải sản cát với sạn nhiều quá ăn dô muốn mẻ răng.,1,0,0,0
"b mình ăn dở đến mức ói lun, món ở đây ăn dở quá",1,0,0,0
"Đây là bữa buffet tệ nhất mà tôi từng ăn, hầu hết các món đều gần như trống rỗng, thái độ phục vụ tồi tệ, tôm không tươi. Tôi không bao giờ muốn quay lại đây nữa.",1,1,0,0
"Không gian đẹp ,đồ ăn tạm,trái cây có dòi",1,0,2,0
"Đồ ăn ngày càng tệ, lúc đầu tôi đi một mình, gọi món nhưng lại được phục vụ sau cả nhóm, chắc chắn sẽ không quay lại nữa.",1,1,0,0
"Đồ ăn dở, không khí quá ngột ngạt, được cái nhân viên phục vụ nhiệt tình",1,2,1,0
"Đồ ăn thất sự rất tệ, thua Posido rất nhìu mà giá thì mắc hơn nữa, e mình ăn về đau bụng ói lun, ko xứng đáng với giá tiền bỏ ra, mn cân nhắc khi dùng nhé.",1,0,0,1
Chê nha. Ko biết đồ ăn để bao nhiêu lâu mà ăn vừa khô vừa cứng. Ko xứng đáng vs giá vé. Mắc quá,1,0,0,1
"Đồ ăn thì mặn , hải sản thì không tươi",1,0,0,0
Nhà hàng không nhiệt tình hỗ trợ khách khi họ mua voucher qua grap . Thất vọng,0,1,0,0
Món ăn này hơi ngọt quá đối với tôi.,1,0,0,0
"Quá chậm, ngồi chờ 20-30p đồ ra rải rác cứ 10p là ăn được 1 miếng, bàn đặt 8 người thì cho có 6 đôi đũa , 5 cốc nước chờ ăn gần xong vẫn ko có cốc",0,1,0,0
Chỉ là một quán cà phê bình thường,0,0,3,0
"Chờ nhân viên phục vụ quá lâu,thiếu chuyên nghiệp trong phục vụ.",0,1,0,0
Bánh mì kẹp thịt không ngon lắm và giá hơi cao.,1,0,0,1
