,rating,text,word_count
6486,1 sao,"Lần đầu tiên đi k nghĩ tệ như vậy, đồ an k ngon quá mắc, bill kê khống lên lúc nói thì cũng k giải quyết . Ai mà nhậu o đay thì cẩn thận , họ kê khống bill len minh k de y la tính tien nhieu lam đó, Nhan vien phuc vụ quá tệ",57
6487,5 sao,"Rất ngon, nhân viên nhiể tình, rộng rãi",8
6488,5 sao,"Bộ phận mình tổ chức tiệc tại đây. Không gian thoáng đãng, dễ chịu, với vị trí không khó tìm.
Đồ ăn ngon, hợp khẩu vị và được tặng beer nữa.
Dịch vụ tốt vì các bạn nhân viên nhanh nhẹ và nhiệt tình.",44
6489,5 sao,"Món ăn ngon, không gian thoáng mát",7
6490,5 sao,"Thức ăn ngon, không gian đẹp, đặc biệt bạn phục vụ tên Thiên rất nhiệt tình và thân thiện.",19
6491,5 sao,Món ăn ngon phục vụ nhiệt tình,7
6492,5 sao,"món ăn ngon lắm nha, món tôm gì mà mấy bạn đốt lửa á, ngon lắm. mấy bạn cũng thân thiện vui vẻ nữa, view đẹp với mát lắm nha. 💯💯",31
6493,4 sao,"Nhà hàng nằm trên sân thượng, mát mẻ, thoáng đãng, thấy ko có mái che, ko biết mưa sẽ thế nào.
Có thang máy lên lầu 2. Khu vực nhà hàng rộng rãi, có thể đãi tiệc hay tổ chức họp mặt được, có khu vui chơi cho trẻ em, phù hợp cho gia đình có con nhỏ.
Đồ ăn cũng như mấy nhà hàng Ba Gác khác, giá cả phải chăng, món lấu cá quá ít cá.
Có menu chay cho người ăn chay. Món gỏi có 1 loại gỏi củ hủ dừa chay, mà củ hủ dừa hôm mình ăn khá già, dai ko nuốt nổi. Gia vị nêm nếm cũng khá ổn.
Ngồi ở đây thỉnh thoảng thấy máy bay hạ cánh xuống cũng vui.
Nhân viên thân thiện, nhiệt tình, dễ thương.",136
6494,5 sao,"Giờ mới rảnh đánh giá, nhóm mình đi năm 2023, đồ ăn ở đây khá ngon, hợp khẩu vị nhưng hơi ít nếu đi đông phải đặt nhiều phần, dịch vụ tốt, nhân viên vui vẻ, dễ thương, khung cảnh khá chill chứ ko quá ồn ào như các quán khác. Nhưng giá cả thì khá là cao, lâu lâu họp mặt bạn bè hoặc sinh nhật thì được. Gửi xe dưới tầng hầm của toà nhà xong đi thang máy lên tầng thượng.",84
6495,5 sao,"Món ăn ngon, phần đồ ăn và bia trong ảnh tổng hết 1tr8. Đi tầm chiều ngắm hoàng hôn rất đẹp. Không gian rất là okela luôn, thoải mái, rộng rãi, mát mẻ.",33
6496,5 sao,Quán ngon nhạc hay phù hợp team building.,8
6497,2 sao,"Hình như quán thiếu nv, mấy bạn k để ý bàn. Đồ ăn tạm , không khí mát mẻ ok, hơi thiếu đèn",23
6498,5 sao,"Đồ ăn ngon, nằm trên tầng thượng thoải mái, mong mọi người biết tới nhiều hơn, đáng trãi nghiệm",19
6499,4 sao,"Mình có đến Ba Gác cho buổi ăn của công ty.
- Chất lượng món ăn: nhìn chung tạm ổn, không quá đặc sác. Tôm tái sốt ớt đỏ, tôm cảm giác ko quá tươi, không cảm nhận đc vị ngọt và săn của tôm. Món bò mỹ xì xèo ăn ổn, bò mềm và có viên khoai rất bắt vị.
- Dịch vụ: nv nhiệt tình, phục vụ ổn
- Bầu không khí: khá loãng, ko náo nhiệt, nhac được mở ko tạo được sự phấn khởi",88
6500,2 sao,"Menu quá it món và khong ngon nhu ở chi nhánh khác.
Chỗ ngồi thoáng mát.",16
6501,1 sao,"Lừa đảo, tư vấn 1 đằng, tính 1 nẻo. Lúc mới kêu khách chọn tặng bia, combo giảm 199k. Xong tính tiền kêu không được, được 1 trong 2, mà trước lúc đó tư vấn lằn nhằn xin lỗi vì nhầm anh qly k cho, vẫn ok. Xong giảm giá các kiểu xog k đc, cũng k 1 lời xin lỗi, rồi nhân viên chùn mất tiêu, khách nói gì cũng câm câm cái miệng lại. Sợ, thoát hội viên lẹ",81
6502,5 sao,"Không gian rooftop mát mẻ, bạn phục vụ Tấn Phát nhiệt tình dù quán đông. Đồ ăn oke",18
6503,5 sao,"Hôm nay là ngày vợ mình được lượm về, nên cả nhà đã có một khoảng thời gian rất vui tại đây. Đồ ăn siu ngon, đặc biệt dành một lời compliment cho chị phục vụ “Cẩm Tiên” ạ🫶 Chị rấc nhiệt tình và thân thiện. Hôm nay cực kì hên là hong có mưa nên không gian rất chill và mát mẻ. We had an enjoyful time here!",69
6504,5 sao,"món ngon view siêu đẹp nha các bạn, mấy bé pv ai cũng có tâm hết quá dễ thương nhờ gì cũng giúp ok ngon, thân thiện",27
6505,5 sao,"Không gian ở đâyy rất là mát mẽ, phù hợp với những buổi đii date cho các cặp đôi, đồ ăn ngon, mùi vị cực kì hợp khẩu, nhân viên nhiệt tình có kỉ luật riêng và phục vụ rất tốt.",41
6506,5 sao,Quán oke lắm nha. Nhân viên rất nhiệt tình luôn. Hát sinh nhật vui lắm. Món ăn rất oke luôn. Mọi người nên đến quán nha. 10₫,27
6507,5 sao,Món ăn ngon không gian thoáng mát,7
6508,5 sao,"Khâu tiếp đón khá chu đáo nhưng dù mình đặt bàn trước nhưng nhân viên nhận đặt bàn lại ghi sai ngày, hên vẫn còn chỗ ngồi nhưng ko có view đẹp. Phục vụ tốt, món ngon, không gian tuyệt vời, giá hơi cao nhưng xứng đáng.",47
6509,5 sao,"giá cả hợp lý, Rất nhiều món ngon, set up đẹp ❤️🌸",12
6510,5 sao,"Nhân viên nhiệt tình, quán nhiều ưu đãi",8
6511,4 sao,"Không gian quán thoáng mát, chill chill ngắm máy bay, thích hợp tụ họp bạn bè, gia đình. Đồ ăn hợp khẩu vị.",23
6512,1 sao,"Quán thấy mấy thằng bần bần ko support ! Gọi combo 1tr nhưng thiếu all rau + khoai chỉ có đồ chua ! Món đã mắc nhưng chất lượng phục vụ kém ! 40p mới ra món ! Ko cho xô đá ! Gọi nói thiếu đồ rồi nhưng không hỗ trợ mà ngó lơ qua bàn khác ! Coi như không có gì ! Tệ ! Giá cao nhưng món mắc lẫn phục vụ tệ ! Combo 750k đồ ăn k tính bia ! Nửa con gà , 4 lát cá , 1 phần dồi sụn , 1 miếng thịt cắt ra ! Ko biết các bạn bán mắc vậy còn ki bo ít đồ làm gì",118
6513,5 sao,"View đẹp, quán xịn, mồi ok
Không mưa ngồi sân thượng yên tĩnh ngắm được máy bay bay qua đầu, cũng là một trải nghiệm hay không quán nhậu nào có được.",32
6514,5 sao,"Nhà hàng nằm tại vị trí đăc địa, ngay giao lộ - trục đường chính, huyết mạch - nối Quận 12 và quận Gò Vấp. Nhìn từ trên cao, các bàn cạnh lan can sẽ quan sát trọn vẹn đường phố đông đúc.
- Nhà hàng sử dụng tông màu đèn chủ đạo là vàng, giữa không gian rộng lớn nhưng đầy ấm cúng.
- Quản lý nhiều kinh nghiệm, sẵn sàng hỗ trợ, giải quyết các vấn đề, nhu cầu của khách hàng một cách nhanh chóng và đầy đủ nhất. Nhân viên ngoan, lịch thiệp, sẵn sàng hỗ trợ khách hàng khi cần thiết.
- Nhà hàng có ưu thế về các món nhậu, không quá đa dạng về các món ăn, nhưng mỗi món ăn bày biện lên bàn cho khách hàng thưởng thức đều rất chất lượng.
- Nhà hàng có sân chơi, khu vui chơi rộng dành cho thiếu nhi đa dạng các độ tuổi.",160
6515,5 sao,"Sườn heo mềm, vừa vị, không gian thoáng mát, có thể nhìn thấy máy bay hạ cánh. Các bạn pv nhiệt tình…",22
6516,5 sao,"Nằm tại vị trí đắt địa ở Gò Vấp, có hầm gửi xe , giữ cả ô tô lẫn xe máy.
Nằm ở tầng thượng trên cùng của toà nhà nên ai lần đầu tới đây sẽ hơi bỡ ngỡ.
View đẹp, thoáng và mát, ngắm được máy bay.
Chất lượng phục vụ đánh giá 8 điểm
Chất lượng món ăn đánh giá 8 điểm. Nên thử món gà quay và món chân giò chiên giòn. Cá nhân mình thích 2 món này. Còn mấy món hải sản xốt cà chua ăn nó sai sai, thấy hơi mặn với bị ngán, có thể do nêm lố tay.
Món miến xào hải sản cay tê lưỡi nha mọi người. Ăn cay được hãy gọi nha.
Điều cuối cùng, đi ăn ở đây đem tiền thôi chưa đủ, nhớ đem nhiều 💵 💰",141
6517,5 sao,"không gian thoáng mát ,đồ ăn ngon giá cả hợp lý nv dễ thương nhiệt tình và đặt bt là đc ngắm nhìn cảnh máy bay trên bầu trời rất đẹp 🍻🍻🍻🍻🍻 …",33
6518,5 sao,Không gian quán thoáng mát món ăn ngon nhân viên rất nhiệt tình đặc biệt là bé Huỳnh Như lễ còn được tặng hoa nữa tuyệt vời,27
6519,5 sao,xịn ngon bổ rẻ nhân viên nhiệt tình vui vẻ không gian thoáng mát sạch sẽ,16
6520,5 sao,"Quán chill chill, đồ ăn làm khá ngon nhưng món lẩu thì hơi tệ. Giá cả thì hơi mắc một chút, phần gửi xe máy dưới hầm thì bảo vệ hơi khó chịu.",33
6521,5 sao,"Món ăn ngon, phù hợp khẩu vị với mình , mình đã giới thiệu bạn bè ghé lại nhiều .",20
6522,5 sao,"quán ngon, nhân viên dễ thương nhiệt tình lắm nhá, mng có muốn ăn tiệc hay nhậu thì cứ ghé nháaa",21
6523,5 sao,"Món ăn ngon, phục vụ nhiệt tình, đi cuối tuần có chú hề chơi với bé nên cũng yên tâm, mn nên thử nha.",24
6524,5 sao,"Đồ ăn ngon, nhân viên vui vẻ nhiệt tình",9
6525,5 sao,"Quán có không gian mở trên tầng 2. Vừa lai rai vừa ngắm máy bay. Rất mát mẻ. Đồ ăn lên nhanh, nhân viên rất nhiệt tình và vui vẻ.",30
6526,5 sao,"Món ăn ngon , view thoáng mát ! Có khu vui chơi cho bé rất oki nha! Giadinh có bé nên ghé trải nghiệm ạ",25
6527,3 sao,"Lần đầu lên ,cũng lần đầu trải nghiệm chạy mưa trốn mưa. Quán nên rút kinh nghiệm làm thêm mái che , chứ mưa tội nghiệp phục vụ với thiệt hại cho quán",33
6528,5 sao,"Quán thoáng mát rộng rãi trên sân thượng, mưa là auto không có chỗ trốn 😂
Nhiều góc decor sống ảo.
Ăn ngon.
Đi 15 người chia 500k/người. Kêu 5tháp bia.",31
6529,5 sao,"Quán không gian mát mẻ, đồ ăn tươi, ngon. Nhân viên nhiệt tình, vui vẻ. Tui recommend món sườn heo nướng xá xíu với tôm lửa hồng rất nên thử 2 món này",33
6530,3 sao,"Quán gửi xe dưới hầm nhưng không có người hay bảng hướng dẫn.
Không gian trên tầng thượng nhưng nếu ngồi ở phía trong thì lại khá nóng chứ không thoáng, ngồi sát bên ngoài mới mát mẻ.
Mình đi ăn lúc trời mưa nên phải ngồi ở trong, bị dột tùm lum phải tự khuân bàn né hết chỗ này đến chỗ khác nhưng không có 1 nhân viên nào ra hỗ trợ.
Quán trang trí đẹp.
Đồ ăn tạm ổn. Món sườn nướng thì thịt quá dai. Giá cao so với chất lượng.",95
6531,5 sao,"Quá ngon OK nhé mong, không gian thoáng mát có sân vui chơi very good",15
6532,5 sao,"+ Không gian: thoáng đãng, có trong nhà và ngoài trời. Ngoài trời mát mẻ, view nhìn ra cầu vượt Quang Trung. Nhà vệ sinh sạch, có máy lạnh, giấy lẫn vòi xịt.

+ Món ăn: ngon, nêm nếm hơi mặn để hợp uống bia. Khẩu phần vừa đủ.

+ Giá cả: với cơ sở vật chất và vị trí như vậy thì mình thấy hợp lý, không đắt.

+ Nhân viên: nhiệt tình, chu đáo, năng động.

Có dịp chắc chắn sẽ quay lại nhé.",86
6533,5 sao,"mình đã đến đây nhiều lần. Món ăn ngon không gian mát mẻ, đặc biệt pv H Như rất nhiệt tình",21
6534,5 sao,"Đồ ăn rất ngon , ko gian thoáng mát đáng trải nghiệm",12
6535,4 sao,Quán nhậu nên có lẽ dùng nhiều đồ uống thì hợp lý hơn dùng đồ ăn. Giá các món ăn trong menu khá cao trong khi đồ uống thì vừa phải. Phục vụ nhanh. Không gian thoáng đãng.,38
6536,5 sao,"Món Ăn ngon , nhân viên dễ thương OK hêtd nhà mạng nên ghé trãi nghiệm",16
6537,5 sao,không gian chill chill đồ ăn quá chất lượng ngon nhân viên phục vụ nhiệt tình dễ thương,18
6538,5 sao,"Món ăn khá tươi. Không gian đẹp, thoải mái. Các bạn nhân viên rất nhiệt tình. Một trải nghiệm thú vị nha.",22
6539,5 sao,"Đồ ăn ở quán này siêu ngon nha các bạn, bé phục vụ Nghi Phương rất dễ thương và nhiệt tình nhé, không gian thoáng mát rất phù hợp cho bàn nào đi gruop gia đình, em bé lên đây được tặng bóng và tặng set đồ ăn rất dinh dưỡng, sạch sẽ thoáng mát bia ngon mồi bén quá ok, chill giữa lòng sài gòn uống chút bia ngắm cảnh đường phố nữa là tuyệt vời ông mặt trời luôn❤️💕",81
6540,5 sao,"Quán không gian thoáng, yên tĩnh, đồ ăn ngon, sạch sẽ",11
6541,5 sao,"Món ăn ngon, không gian thoáng mát, phục vụ thân thiện, view đẹp",13
6542,4 sao,"Món ăn OK, nhược điểm là trời mưa mà xài dù thì bị tạt, nhưng được cái các bạn nhân viên lại đứng cầm dù nhiệt tình. Giá cả thì mình ko biết, vì được bao 🤩 …",38
6543,5 sao,"Không gian chill đẹp, thoáng mát. Nhân viên nhiệt tình và vui vẻ. Đồ ăn giá hơi cao nhưng chất lượng ổn định và khá ngon.",26
6544,1 sao,"Đồ ăn vừa dở, vừa đắt. Được cái nhân viên cũng nhiệt tình. Không khí thì chán ngắt. Cũ kĩ, bẩn. Không muốn quay lại lần 2.",27
6545,5 sao,"Ăn nhiều lần nên cũng thuộc gần hết menu quán. Nên book bàn trước vì tối hơi đông, có thể phải đợi bàn mới được vào ăn. View thoáng, mát, view máy bay và cầu đường nên rất lý tưởng...tổ chức sinh nhật nữa thì quá tuyệt vời..mình tổ chức sinh nhật rùi đc hãng Budweiser tặng bia bằng số tuổi ( phải có member của quán ). Đôi khi đông quá nhân viên chăm sóc khách ko kịp thì tự gắp đá, mà vì không khí ở đây nên cũng ko thấy khó chịu vì điều đó. Đa số các bạn nhân viên dễ thương...",106
6546,5 sao,"Quán cũng ok dễ thương, nên điều chỉnh lại âm nhạc , nhân viên dễ thương, ra món hơi lâu nha. Nhưng mà ngon 😋",25
6547,4 sao,"Không gian hơi cũ nhưng thoáng mát, đẹp khi trời không mưa, chứ trời mưa thì hơi vất vả vì chỉ có 1 cây dù to tại trung tâm.
Đồ ăn nấu hơi mặn hơn chi nhánh bên Quận 12.
Phục vụ tốt.",43
6548,5 sao,Nhân viên phục vụ tốt đặc biệt là b Duy Luân take care rất oke không gian thích hợp gia đình,21
6549,5 sao,"mọi thứ ok, nhân viên nhiệt tình dui dẻ",9
6550,5 sao,"Món ăn đều rất ngon , nhân viên phục vụ nhiệt tình , mọi người nên tới thử nha",19
6551,5 sao,"món ăn ngon, vừa vị
nhân viên nhiệt tình
mình thích nhất bạn nhân viên tên Cơ, bạn ấy dth",20
6552,4 sao,"Quán không gian thoáng đãng, khá nhộn nhịp ko phù hợp cho ai yhích yên tĩnh.
Đồ ăn ngon giá cả phải chăng, lên món tương đối nhanh mặc dù đông khách.
Nhân viên phục vụ khá tốt và nhanh.",40
6553,5 sao,Món ăn ngon nhiệt tình ❤️,6
6554,4 sao,"Không gian quán trên sân thượng nên view khá là đẹp, các món ăn nêm nếm hợp khẩu vị. Quán có biểu diễn âm nhạc nên không khí khá là vui",31
6555,5 sao,"Mình đã có một trải nghiệm tuyệt vời tại quán ăn này! Không gian rất thoải mái và sạch sẽ, nhân viên phục vụ nhiệt tình, thân thiện. Món ăn thì tuyệt vời, hương vị đậm đà, trình bày đẹp mắt. Giá cả hợp lý so với chất lượng. Chắc chắn sẽ quay lại và giới thiệu cho bạn bè!",60
6556,4 sao,"Không gian tốt, thoáng đãng và sạch sẽ. Phục vụ chậm. Đồ ăn ít so với giá cao.",18
6557,5 sao,"Đồ ăn rất ngon, nhân viên phục vụ nhiệt tình và có khu vực cho các em bé. Không gian rộng và thoáng nên rất thích. Mình đề xuất cho mọi người ghé ăn",34
6558,1 sao,"Quán xuống cấp quá tệ, đồ ăn lên rất chậm, quán chỉ có vài bàn có khách ngồi hỏi đến lên món thì nhân viên báo hôm nay quán đông quá nên lên chậm đồ ăn, đồ ăn ngày càng dở. Bảng đèn chúc mừng sinh nhật thì hư gần hết cũng không thèm sửa cũng mang ra hát chúc mừng sinh nhật cho được.",65
6559,5 sao,"Đồ ăn ngon, nhân viên phục vụ nhiệt tình",9
6560,5 sao,"View thoáng mát, nhân viên nhiệt tình thân thiện, đã tới đây nhiều lần, chất lượng vẫn như xưa, sẽ ghé lại quán, pg Hà dĩa huông",27
